source_id,suspicious_id,type,obfuscation,source_offset,source_length,suspicious_offset,suspicious_length
source-document01483.txt,suspicious-document00322,artificial,low,238999,16445,332061,16179
source-document05902.txt,suspicious-document00322,artificial,low,4246,16065,356468,15530
source-document05902.txt,suspicious-document00322,artificial,low,200924,2769,372354,2819
source-document05902.txt,suspicious-document00322,artificial,low,28728,22319,382649,21404
source-document05902.txt,suspicious-document00322,artificial,low,504113,20033,406429,19080
source-document05902.txt,suspicious-document00322,artificial,low,241951,2986,430933,2922
source-document10765.txt,suspicious-document00322,artificial,low,139814,2259,435199,2194
source-document05903.txt,suspicious-document00322,artificial,low,10138,257,437663,236
source-document05588.txt,suspicious-document00323,artificial,high,53161,779,3758,791
source-document05588.txt,suspicious-document00323,artificial,high,87724,14932,54199,8535
source-document05588.txt,suspicious-document00323,artificial,high,29362,2775,173706,2697
source-document05588.txt,suspicious-document00323,artificial,high,250667,1436,181804,1436
source-document05588.txt,suspicious-document00323,artificial,high,82932,492,195954,500
source-document05588.txt,suspicious-document00323,artificial,high,123864,733,203842,831
source-document10531.txt,suspicious-document00326,artificial,high,330584,2836,6697,2712
source-document06161.txt,suspicious-document00326,artificial,high,57492,2776,14306,2585
source-document10531.txt,suspicious-document00326,artificial,high,21424,1673,23738,1677
source-document06161.txt,suspicious-document00326,artificial,high,93913,256,30131,224
source-document06857.txt,suspicious-document00327,artificial,low,96125,22475,1342,22527
source-document06857.txt,suspicious-document00327,artificial,low,184895,18440,27131,18059
source-document06857.txt,suspicious-document00327,artificial,low,150946,24721,46612,23491
source-document06857.txt,suspicious-document00327,artificial,low,7576,17410,71764,17501
source-document06857.txt,suspicious-document00327,artificial,low,226401,20971,91673,20790
source-document06857.txt,suspicious-document00327,artificial,low,250202,517,114049,525
source-document06857.txt,suspicious-document00327,artificial,low,60555,25032,117168,23623
source-document06857.txt,suspicious-document00327,artificial,low,28829,19301,141772,13101
source-document06857.txt,suspicious-document00327,artificial,low,122249,18200,157262,17996
source-document06857.txt,suspicious-document00327,artificial,low,91271,2744,176592,2689
source-document06857.txt,suspicious-document00327,artificial,low,207910,17320,180848,16675
source-document04964.txt,suspicious-document00327,artificial,low,105186,17018,198326,17743
source-document03762.txt,suspicious-document00327,artificial,low,286061,275,217557,270
source-document06857.txt,suspicious-document00327,artificial,low,147537,273,217926,278
source-document03762.txt,suspicious-document00327,artificial,low,74293,261,218205,255
source-document03762.txt,suspicious-document00327,artificial,low,116660,226,218461,233
source-document07800.txt,suspicious-document00328,artificial,low,8616,686,4640,668
source-document07800.txt,suspicious-document00328,artificial,low,2055,242,9508,238
source-document04606.txt,suspicious-document00330,artificial,low,332581,20227,1809,14175
source-document04606.txt,suspicious-document00330,artificial,low,104987,2074,16574,2074
source-document04606.txt,suspicious-document00330,artificial,low,135547,2499,18923,985
source-document04606.txt,suspicious-document00330,artificial,low,219642,753,19909,768
source-document04606.txt,suspicious-document00330,artificial,low,163380,1576,21005,1596
source-document04606.txt,suspicious-document00330,artificial,low,231060,229,22602,219
source-document10820.txt,suspicious-document00331,artificial,low,92667,17749,2736,18715
source-document10820.txt,suspicious-document00331,artificial,low,163439,17294,22337,18064
source-document10820.txt,suspicious-document00331,artificial,low,230024,2745,43179,2715
source-document10820.txt,suspicious-document00331,artificial,low,119729,18998,49659,18846
source-document10820.txt,suspicious-document00331,artificial,low,43795,20283,70355,20208
source-document10820.txt,suspicious-document00331,artificial,low,29412,482,92392,482
source-document10820.txt,suspicious-document00331,artificial,low,221865,3509,93308,3507
source-document10820.txt,suspicious-document00331,artificial,low,285919,261,97145,273
source-document10820.txt,suspicious-document00331,artificial,low,257281,260,97419,257
source-document01953.txt,suspicious-document00332,artificial,low,9004,3680,27095,3647
source-document01953.txt,suspicious-document00332,artificial,low,12896,2338,51593,2301
source-document01953.txt,suspicious-document00332,artificial,low,4164,537,60972,540
source-document09027.txt,suspicious-document00333,artificial,high,13743,2746,4301,2791
source-document03486.txt,suspicious-document00333,artificial,high,0,19764,186501,13348
source-document03486.txt,suspicious-document00333,artificial,high,19764,3370,241713,3259
source-document09027.txt,suspicious-document00333,artificial,high,5180,2753,268461,2568
source-document07839.txt,suspicious-document00333,artificial,high,570,17664,294661,11432
source-document06285.txt,suspicious-document00333,artificial,high,117442,3821,476362,3920
source-document09027.txt,suspicious-document00333,artificial,high,18429,4274,540121,4188
source-document09027.txt,suspicious-document00333,artificial,high,1208,3227,564007,2649
source-document09027.txt,suspicious-document00333,artificial,high,29319,268,581094,302
source-document06285.txt,suspicious-document00333,artificial,high,232615,768,585170,739
source-document04883.txt,suspicious-document00334,artificial,high,14039,728,3619,736
source-document04883.txt,suspicious-document00334,artificial,high,13278,519,9313,532
source-document04883.txt,suspicious-document00334,artificial,high,15770,271,13593,271
source-document00384.txt,suspicious-document00337,artificial,low,309592,4987,1111,4918
source-document00384.txt,suspicious-document00337,artificial,low,15651,1964,6202,2007
source-document00384.txt,suspicious-document00337,artificial,low,172082,3537,8673,3549
source-document00384.txt,suspicious-document00337,artificial,low,212016,4652,14292,4705
source-document00384.txt,suspicious-document00337,artificial,low,238821,2551,19483,2588
source-document00384.txt,suspicious-document00337,artificial,low,315170,485,22685,480
source-document07170.txt,suspicious-document00340,artificial,low,330708,789,9260,787
source-document07170.txt,suspicious-document00340,artificial,low,225054,505,21509,475
source-document09143.txt,suspicious-document00341,simulated,,160082,253,8299,295
source-document02817.txt,suspicious-document00341,simulated,,450002,271,9068,248
source-document00458.txt,suspicious-document00341,simulated,,19339,236,9980,288
source-document08318.txt,suspicious-document00341,simulated,,331158,275,10899,197
source-document03611.txt,suspicious-document00341,simulated,,4627,258,11097,190
source-document10239.txt,suspicious-document00343,artificial,high,288538,25016,1271,14613
source-document03078.txt,suspicious-document00343,artificial,high,11850,23661,17635,16106
source-document03583.txt,suspicious-document00343,artificial,high,1734,24044,37058,20651
source-document10239.txt,suspicious-document00343,artificial,high,186656,17051,60076,15124
source-document10239.txt,suspicious-document00343,artificial,high,27443,22902,76505,22537
source-document10239.txt,suspicious-document00343,artificial,high,236972,16852,103265,16005
source-document10239.txt,suspicious-document00343,artificial,high,354891,24518,119759,23859
source-document10239.txt,suspicious-document00343,artificial,high,315662,24067,146300,10831
source-document10239.txt,suspicious-document00343,artificial,high,152701,20151,160243,8632
source-document03583.txt,suspicious-document00343,artificial,high,28026,2425,170451,2171
source-document03078.txt,suspicious-document00343,artificial,high,1160,526,172850,519
source-document10239.txt,suspicious-document00343,artificial,high,268183,19805,173370,13326
source-document10239.txt,suspicious-document00343,artificial,high,118082,20489,188918,18887
source-document10239.txt,suspicious-document00343,artificial,high,73268,23424,212182,22817
source-document10239.txt,suspicious-document00343,artificial,high,206081,20851,236862,21112
source-document10239.txt,suspicious-document00343,artificial,high,2456,24987,261115,10710
source-document10239.txt,suspicious-document00343,artificial,high,234577,719,272388,746
source-document10239.txt,suspicious-document00343,artificial,high,50345,22774,274911,22214
source-document03583.txt,suspicious-document00343,artificial,high,843,754,298049,748
source-document03583.txt,suspicious-document00343,artificial,high,30451,4056,298983,3941
source-document05755.txt,suspicious-document00345,artificial,high,4405,2301,8261,2001
source-document05755.txt,suspicious-document00345,artificial,high,17460,3695,16338,3212
source-document05755.txt,suspicious-document00345,artificial,high,10096,1963,33999,1952
source-document05755.txt,suspicious-document00345,artificial,high,21750,4120,47614,4087
source-document05105.txt,suspicious-document00345,artificial,high,9920,2431,61939,2398
source-document07691.txt,suspicious-document00346,artificial,high,122877,3055,285,3074
source-document07691.txt,suspicious-document00346,artificial,high,312092,264,3616,279
source-document00941.txt,suspicious-document00348,artificial,low,240298,18319,32195,14550
source-document01542.txt,suspicious-document00348,artificial,low,17063,2710,193655,2656
source-document06590.txt,suspicious-document00348,artificial,low,71291,2884,227896,2960
source-document06590.txt,suspicious-document00348,artificial,low,37181,20492,324897,14840
source-document01542.txt,suspicious-document00348,artificial,low,284008,3337,438243,3358
source-document09342.txt,suspicious-document00348,artificial,low,295795,473,471650,460
source-document09418.txt,suspicious-document00348,artificial,low,5711,478,476826,479
source-document09418.txt,suspicious-document00348,artificial,low,14418,246,481142,258
source-document09418.txt,suspicious-document00348,artificial,low,3359,739,484066,802
source-document00871.txt,suspicious-document00349,artificial,low,55652,490,2075,519
source-document08614.txt,suspicious-document00349,artificial,low,22782,264,5697,289
source-document06859.txt,suspicious-document00351,artificial,low,11660,15482,4085,12597
source-document06859.txt,suspicious-document00351,artificial,low,30942,24276,19908,24468
source-document00290.txt,suspicious-document00351,artificial,low,4812,3164,51148,3282
source-document00165.txt,suspicious-document00351,artificial,low,74698,19556,55972,19454
source-document06859.txt,suspicious-document00351,artificial,low,4358,4516,81623,4396
source-document06859.txt,suspicious-document00351,artificial,low,74311,4515,87171,4456
source-document06859.txt,suspicious-document00351,artificial,low,55977,16321,97814,13276
source-document00165.txt,suspicious-document00351,artificial,low,140986,24987,114741,20041
source-document06859.txt,suspicious-document00351,artificial,low,2002,2018,139839,2020
source-document00165.txt,suspicious-document00351,artificial,low,2329,16988,145010,17534
source-document00290.txt,suspicious-document00351,artificial,low,32925,2300,165568,2356
source-document00165.txt,suspicious-document00351,artificial,low,179408,16039,170295,16038
source-document00468.txt,suspicious-document00351,artificial,low,2188,4263,190099,4238
source-document06859.txt,suspicious-document00351,artificial,low,354,519,195707,520
source-document00165.txt,suspicious-document00351,artificial,low,100750,20766,202608,21938
source-document00290.txt,suspicious-document00351,artificial,low,13903,15269,228722,12542
source-document00290.txt,suspicious-document00351,artificial,low,32658,267,242791,256
source-document00165.txt,suspicious-document00351,artificial,low,168202,5010,244393,5132
source-document00165.txt,suspicious-document00351,artificial,low,38365,19485,251408,20218
source-document01126.txt,suspicious-document00351,artificial,low,39567,22020,281967,21674
source-document10102.txt,suspicious-document00351,artificial,low,6230,19799,308474,19813
source-document00290.txt,suspicious-document00351,artificial,low,9554,3186,332540,3233
source-document00468.txt,suspicious-document00351,artificial,low,13038,4424,336629,4258
source-document00468.txt,suspicious-document00351,artificial,low,11619,805,342378,804
source-document00468.txt,suspicious-document00351,artificial,low,1275,475,343183,477
source-document00290.txt,suspicious-document00351,artificial,low,13211,241,343661,237
source-document05681.txt,suspicious-document00352,artificial,low,589442,2326,13655,2324
source-document01032.txt,suspicious-document00352,artificial,low,15518,269,48538,266
source-document03033.txt,suspicious-document00352,artificial,low,4835,258,58586,267
source-document02932.txt,suspicious-document00353,artificial,low,19158,274,891,261
source-document06355.txt,suspicious-document00353,artificial,low,39472,236,7887,230
source-document02932.txt,suspicious-document00353,artificial,low,30894,270,13625,269
source-document02932.txt,suspicious-document00353,artificial,low,22154,266,21156,257
source-document02932.txt,suspicious-document00353,artificial,low,17656,454,21494,455
source-document06331.txt,suspicious-document00354,artificial,high,8478,15377,14725,8441
source-document06331.txt,suspicious-document00354,artificial,high,4961,261,69920,272
source-document06331.txt,suspicious-document00354,artificial,high,5750,2728,80230,2585
source-document06331.txt,suspicious-document00354,artificial,high,881,2955,85054,2584
source-document06331.txt,suspicious-document00354,artificial,high,23855,700,99539,686
source-document06331.txt,suspicious-document00354,artificial,high,24957,2043,110770,1835
source-document06331.txt,suspicious-document00354,artificial,high,3836,793,114479,745
source-document04886.txt,suspicious-document00354,artificial,high,95,2205,120359,1690
source-document06331.txt,suspicious-document00354,artificial,high,24555,269,128431,269
source-document09898.txt,suspicious-document00360,artificial,high,20226,4285,645,4322
source-document09898.txt,suspicious-document00360,artificial,high,50489,3834,5748,3837
source-document10740.txt,suspicious-document00360,artificial,high,2685,1535,9780,1567
source-document01559.txt,suspicious-document00361,translation,false,84418,3761,24779,3342
source-document01559.txt,suspicious-document00361,translation,false,54315,4651,147802,4327
source-document01559.txt,suspicious-document00361,translation,false,37648,480,178895,436
source-document01559.txt,suspicious-document00361,translation,false,74079,2832,207248,2598
source-document01770.txt,suspicious-document00361,translation,false,352015,4251,264752,3759
source-document01559.txt,suspicious-document00361,translation,false,122751,544,330693,466
source-document01559.txt,suspicious-document00361,translation,false,45279,246,338560,214
source-document01559.txt,suspicious-document00361,translation,false,97243,241,346642,219
source-document08466.txt,suspicious-document00367,artificial,low,484609,1427,357,1404
source-document03218.txt,suspicious-document00367,artificial,low,5736,19985,3149,12073
source-document08466.txt,suspicious-document00367,artificial,low,517889,24273,24334,22898
source-document03218.txt,suspicious-document00367,artificial,low,2082,2740,57087,2687
source-document08466.txt,suspicious-document00367,artificial,low,322091,3979,60274,4034
source-document03218.txt,suspicious-document00367,artificial,low,4844,240,65531,239
source-document08466.txt,suspicious-document00367,artificial,low,149017,248,66006,232
source-document03218.txt,suspicious-document00367,artificial,low,664,534,66497,506
source-document03218.txt,suspicious-document00367,artificial,low,26067,517,67004,511
source-document02797.txt,suspicious-document00367,artificial,low,1063,231,67637,229
source-document01569.txt,suspicious-document00369,artificial,low,2419,1401,1126,1440
source-document01569.txt,suspicious-document00369,artificial,low,5841,4686,7785,4759
source-document10685.txt,suspicious-document00369,artificial,low,10386,259,18439,252
source-document10685.txt,suspicious-document00369,artificial,low,268725,470,19308,503
source-document10685.txt,suspicious-document00369,artificial,low,235131,251,21218,254
source-document10685.txt,suspicious-document00369,artificial,low,190014,254,21911,250
source-document03917.txt,suspicious-document00371,artificial,high,318185,18715,582,17416
source-document03271.txt,suspicious-document00372,artificial,high,375073,3915,52632,3449
source-document01760.txt,suspicious-document00372,artificial,high,977268,1811,114489,1554
source-document01760.txt,suspicious-document00372,artificial,high,40002,273,121235,286
source-document08183.txt,suspicious-document00372,artificial,high,137761,1470,148230,1536
source-document09192.txt,suspicious-document00372,artificial,high,35176,4747,240688,3862
source-document00315.txt,suspicious-document00372,artificial,high,3145,737,260617,741
source-document00037.txt,suspicious-document00372,artificial,high,71950,763,281565,741
source-document01760.txt,suspicious-document00372,artificial,high,644268,3496,345304,3185
source-document07470.txt,suspicious-document00372,artificial,high,207474,3426,392155,3292
source-document03271.txt,suspicious-document00372,artificial,high,281990,452,433546,425
source-document04374.txt,suspicious-document00372,artificial,high,71626,524,439732,572
source-document03474.txt,suspicious-document00373,artificial,high,213891,20530,769,8922
source-document03882.txt,suspicious-document00373,artificial,high,254335,24568,20658,22761
source-document03882.txt,suspicious-document00373,artificial,high,215060,18143,59592,9880
source-document03882.txt,suspicious-document00373,artificial,high,158611,1490,75674,788
source-document02578.txt,suspicious-document00373,artificial,high,7910,3637,77870,3355
source-document04229.txt,suspicious-document00373,artificial,high,7791,756,82623,745
source-document03882.txt,suspicious-document00373,artificial,high,41125,240,83462,253
source-document02578.txt,suspicious-document00373,artificial,high,24294,1817,84710,1753
source-document02578.txt,suspicious-document00373,artificial,high,18458,1722,87171,1778
source-document03882.txt,suspicious-document00373,artificial,high,201516,238,89560,250
source-document10529.txt,suspicious-document00375,artificial,high,2846,19474,83179,15103
source-document00663.txt,suspicious-document00375,artificial,high,199168,23215,242282,22474
source-document00663.txt,suspicious-document00375,artificial,high,92285,16026,283276,13975
source-document10529.txt,suspicious-document00375,artificial,high,24634,749,387906,792
source-document07403.txt,suspicious-document00375,artificial,high,8589,270,390523,278
source-document04647.txt,suspicious-document00376,translation,false,6584,16877,10449,15473
source-document04113.txt,suspicious-document00376,translation,false,61176,22231,52026,19924
source-document01152.txt,suspicious-document00376,translation,false,171050,23857,86441,21903
source-document01620.txt,suspicious-document00376,translation,false,4634,728,120202,649
source-document04113.txt,suspicious-document00376,translation,false,218694,16213,127020,15009
source-document04113.txt,suspicious-document00376,translation,false,89529,17818,159891,16047
source-document04113.txt,suspicious-document00376,translation,false,152303,20331,200985,18554
source-document04101.txt,suspicious-document00376,translation,false,3691,3269,227898,3005
source-document02112.txt,suspicious-document00376,translation,false,25050,2381,233453,2064
source-document02112.txt,suspicious-document00376,translation,false,30841,772,236059,687
source-document02112.txt,suspicious-document00376,translation,false,3400,17497,254021,15761
source-document04113.txt,suspicious-document00376,translation,false,242226,23077,287311,20926
source-document04647.txt,suspicious-document00376,translation,false,26135,2679,316598,2434
source-document01620.txt,suspicious-document00376,translation,false,8906,1506,320570,1347
source-document04113.txt,suspicious-document00376,translation,false,26166,21512,326037,19506
source-document01620.txt,suspicious-document00376,translation,false,3000,470,363570,428
source-document04113.txt,suspicious-document00376,translation,false,126120,24579,369608,22342
source-document04113.txt,suspicious-document00376,translation,false,194151,17460,423078,15850
source-document04647.txt,suspicious-document00376,translation,false,0,2969,445750,2726
source-document04647.txt,suspicious-document00376,translation,false,24048,754,450719,665
source-document01620.txt,suspicious-document00376,translation,false,6409,270,451825,261
source-document04647.txt,suspicious-document00376,translation,false,4141,820,452607,761
source-document01959.txt,suspicious-document00377,artificial,high,89005,474,8186,494
source-document02006.txt,suspicious-document00377,artificial,high,11686,4354,65412,4341
source-document02006.txt,suspicious-document00377,artificial,high,3956,787,110995,764
source-document09997.txt,suspicious-document00381,artificial,low,21106,1523,2510,1529
source-document02202.txt,suspicious-document00383,artificial,high,127671,20192,1584,19220
source-document02202.txt,suspicious-document00383,artificial,high,98094,2696,24892,2730
source-document02202.txt,suspicious-document00383,artificial,high,120257,2697,27694,2492
source-document02202.txt,suspicious-document00383,artificial,high,3393,1809,30979,1780
source-document02202.txt,suspicious-document00383,artificial,high,43924,19012,35910,17421
source-document02202.txt,suspicious-document00383,artificial,high,206231,25008,58353,22593
source-document02202.txt,suspicious-document00383,artificial,high,184532,20963,85012,11557
source-document02202.txt,suspicious-document00383,artificial,high,158339,20255,100985,9148
source-document02202.txt,suspicious-document00383,artificial,high,183065,526,115352,510
source-document02202.txt,suspicious-document00383,artificial,high,72914,19773,117660,15772
source-document02202.txt,suspicious-document00383,artificial,high,100951,17249,136836,15728
source-document02202.txt,suspicious-document00383,artificial,high,28164,1568,156981,1445
source-document02202.txt,suspicious-document00383,artificial,high,6698,19011,161229,18837
source-document02202.txt,suspicious-document00383,artificial,high,148289,493,181804,464
source-document10433.txt,suspicious-document00383,artificial,high,9316,17097,186927,6717
source-document03786.txt,suspicious-document00383,artificial,high,0,3738,194223,2884
source-document02202.txt,suspicious-document00383,artificial,high,232878,16160,198896,9294
source-document09027.txt,suspicious-document00383,artificial,high,7819,20240,211820,18643
source-document06318.txt,suspicious-document00383,artificial,high,969,18109,236935,10959
source-document10433.txt,suspicious-document00383,artificial,high,5174,4061,250608,3741
source-document02202.txt,suspicious-document00383,artificial,high,38843,232,255095,238
source-document10433.txt,suspicious-document00383,artificial,high,0,4705,256089,4542
source-document09027.txt,suspicious-document00383,artificial,high,1208,3972,261151,3787
source-document02202.txt,suspicious-document00383,artificial,high,358,2667,266461,1823
source-document03786.txt,suspicious-document00383,artificial,high,3738,235,268447,240
source-document10677.txt,suspicious-document00383,artificial,high,114586,1508,269022,1464
source-document02202.txt,suspicious-document00383,artificial,high,180843,452,270580,434
source-document09931.txt,suspicious-document00384,artificial,low,16804,1935,28921,2056
source-document08980.txt,suspicious-document00384,artificial,low,5015,757,44772,754
source-document08387.txt,suspicious-document00386,artificial,high,28998,21572,3900,17344
source-document00243.txt,suspicious-document00386,artificial,high,944,17498,28830,12885
source-document05348.txt,suspicious-document00386,artificial,high,1953,5013,44522,4252
source-document04077.txt,suspicious-document00386,artificial,high,44403,16930,50775,12005
source-document04077.txt,suspicious-document00386,artificial,high,63177,1548,68083,1694
source-document08387.txt,suspicious-document00386,artificial,high,8448,16808,71260,7899
source-document04077.txt,suspicious-document00386,artificial,high,5401,23205,84285,22395
source-document04077.txt,suspicious-document00386,artificial,high,34936,4743,115070,4595
source-document05070.txt,suspicious-document00386,artificial,high,5677,15402,123483,10742
source-document03484.txt,suspicious-document00386,artificial,high,74420,20276,141234,11787
source-document03484.txt,suspicious-document00386,artificial,high,38422,3471,155073,3410
source-document03484.txt,suspicious-document00386,artificial,high,163180,23755,161811,21230
source-document03484.txt,suspicious-document00386,artificial,high,5813,4742,189644,3527
source-document05348.txt,suspicious-document00386,artificial,high,12886,769,193575,837
source-document03484.txt,suspicious-document00386,artificial,high,22397,1761,195333,1698
source-document08387.txt,suspicious-document00386,artificial,high,5883,1456,197032,1476
source-document05348.txt,suspicious-document00386,artificial,high,11897,506,198905,571
source-document00243.txt,suspicious-document00386,artificial,high,402,500,199477,522
source-document03484.txt,suspicious-document00386,artificial,high,62439,534,200261,468
source-document01360.txt,suspicious-document00388,artificial,low,304714,5045,11517,4944
source-document01360.txt,suspicious-document00388,artificial,low,176523,250,106659,246
source-document01360.txt,suspicious-document00388,artificial,low,123330,225,113498,223
source-document05204.txt,suspicious-document00390,artificial,low,12221,700,4195,695
source-document05204.txt,suspicious-document00390,artificial,low,842,2226,12483,2151
source-document10666.txt,suspicious-document00391,artificial,low,10365,1433,10,1389
source-document10666.txt,suspicious-document00391,artificial,low,15960,4012,1794,4390
source-document10666.txt,suspicious-document00391,artificial,low,1075,756,6455,756
source-document10666.txt,suspicious-document00391,artificial,low,2902,242,7212,245
source-document10666.txt,suspicious-document00391,artificial,low,10054,227,7458,233
source-document03916.txt,suspicious-document00393,artificial,high,4568,1621,5653,1583
source-document03916.txt,suspicious-document00393,artificial,high,10656,230,9181,256
source-document03916.txt,suspicious-document00393,artificial,high,3784,478,10544,501
source-document03916.txt,suspicious-document00393,artificial,high,6365,549,13274,537
source-document08567.txt,suspicious-document00394,artificial,low,25866,3131,610,2933
source-document04658.txt,suspicious-document00394,artificial,low,2114,727,13958,729
source-document08567.txt,suspicious-document00394,artificial,low,48541,2313,16745,2327
source-document08567.txt,suspicious-document00394,artificial,low,68242,529,26397,522
source-document08567.txt,suspicious-document00394,artificial,low,67028,263,27890,273
source-document04658.txt,suspicious-document00394,artificial,low,2841,260,29182,262
source-document04658.txt,suspicious-document00394,artificial,low,1843,254,30069,254
source-document10017.txt,suspicious-document00398,artificial,high,3486,2762,419,1988
source-document10017.txt,suspicious-document00398,artificial,high,12679,1695,2728,1592
source-document10017.txt,suspicious-document00398,artificial,high,2653,227,4545,230
source-document10017.txt,suspicious-document00398,artificial,high,469,230,4776,238
source-document10017.txt,suspicious-document00398,artificial,high,1318,506,5203,424
source-document05164.txt,suspicious-document00400,artificial,high,23546,1959,7810,1153
source-document05164.txt,suspicious-document00400,artificial,high,2264,20009,135788,8641
source-document05987.txt,suspicious-document00400,artificial,high,11656,2685,227669,2225
source-document11021.txt,suspicious-document00400,artificial,high,251951,4235,253475,4042
source-document11021.txt,suspicious-document00400,artificial,high,113392,4253,296986,2960
source-document05987.txt,suspicious-document00400,artificial,high,1196,4270,326862,3762
source-document05164.txt,suspicious-document00400,artificial,high,27386,764,366818,772
source-document05987.txt,suspicious-document00400,artificial,high,9085,500,369928,503
source-document05886.txt,suspicious-document00400,artificial,high,6342,477,373349,442
source-document05886.txt,suspicious-document00400,artificial,high,5538,463,379689,465
source-document11021.txt,suspicious-document00400,artificial,high,53683,476,382780,497
source-document11021.txt,suspicious-document00400,artificial,high,148650,791,386942,847
source-document05987.txt,suspicious-document00400,artificial,high,927,269,390887,280
source-document05886.txt,suspicious-document00400,artificial,high,7891,239,393793,231
source-document05886.txt,suspicious-document00400,artificial,high,591,270,397434,269
source-document02602.txt,suspicious-document00402,artificial,high,928,20624,1278,10970
source-document06498.txt,suspicious-document00402,artificial,high,44326,796,17966,859
source-document06498.txt,suspicious-document00402,artificial,high,88163,23742,20668,10209
source-document04228.txt,suspicious-document00402,artificial,high,181156,21980,41215,19600
source-document04228.txt,suspicious-document00402,artificial,high,508256,20169,64063,19892
source-document06498.txt,suspicious-document00402,artificial,high,75455,3600,91863,3393
source-document04550.txt,suspicious-document00402,artificial,high,28749,1965,95587,1905
source-document04550.txt,suspicious-document00402,artificial,high,9676,3771,97990,3603
source-document02602.txt,suspicious-document00402,artificial,high,24539,3271,103602,1887
source-document04550.txt,suspicious-document00402,artificial,high,30911,1529,105868,1486
source-document04550.txt,suspicious-document00402,artificial,high,35277,475,107486,485
source-document02602.txt,suspicious-document00402,artificial,high,21880,476,108107,457
source-document05311.txt,suspicious-document00403,artificial,high,8322,3324,10473,3608
source-document06940.txt,suspicious-document00407,artificial,low,16691,474,1878,470
source-document06334.txt,suspicious-document00407,artificial,low,111806,772,6836,734
source-document06334.txt,suspicious-document00407,artificial,low,1038,771,11781,737
source-document05299.txt,suspicious-document00410,translation,true,77729,750,2748,596
source-document01338.txt,suspicious-document00410,translation,true,216341,251,7030,191
source-document01338.txt,suspicious-document00410,translation,false,127414,515,9230,446
source-document05098.txt,suspicious-document00413,simulated,,127604,495,145882,443
source-document10748.txt,suspicious-document00413,simulated,,389967,1505,226759,1369
source-document07607.txt,suspicious-document00413,simulated,,60357,1836,256534,1576
source-document01557.txt,suspicious-document00413,simulated,,442350,3620,298667,3379
source-document04499.txt,suspicious-document00413,simulated,,236839,1490,309361,1934
source-document07779.txt,suspicious-document00413,simulated,,434926,1595,326526,1479
source-document09391.txt,suspicious-document00413,simulated,,4225,3205,340813,2566
source-document01433.txt,suspicious-document00413,simulated,,575287,249,343953,200
source-document00769.txt,suspicious-document00413,simulated,,47673,2063,344154,1802
source-document02603.txt,suspicious-document00413,simulated,,148463,475,346183,485
source-document02061.txt,suspicious-document00413,simulated,,486689,2014,346669,1823
source-document04600.txt,suspicious-document00413,simulated,,10518,497,348493,517
source-document02032.txt,suspicious-document00413,simulated,,57235,2254,349011,1559
source-document01483.txt,suspicious-document00413,simulated,,145295,242,350571,228
source-document10951.txt,suspicious-document00413,simulated,,108395,2562,350800,2437
source-document00764.txt,suspicious-document00413,simulated,,4008,230,353238,227
source-document04146.txt,suspicious-document00413,simulated,,418939,503,353466,454
source-document03108.txt,suspicious-document00413,simulated,,62237,1522,353921,1498
source-document06389.txt,suspicious-document00413,simulated,,150492,1538,355420,1608
source-document11040.txt,suspicious-document00413,simulated,,396405,2347,357029,2187
source-document06914.txt,suspicious-document00413,simulated,,96559,1427,359217,1464
source-document07361.txt,suspicious-document00413,simulated,,707459,528,360682,413
source-document07477.txt,suspicious-document00413,simulated,,95147,258,361096,239
source-document09238.txt,suspicious-document00413,simulated,,40990,3433,361336,3394
source-document01111.txt,suspicious-document00413,simulated,,32322,1354,364731,1391
source-document06881.txt,suspicious-document00413,simulated,,84688,239,366123,456
source-document04961.txt,suspicious-document00413,simulated,,108208,268,366580,374
source-document00884.txt,suspicious-document00413,simulated,,153202,236,366955,262
source-document04072.txt,suspicious-document00413,simulated,,2912,525,367218,351
source-document02337.txt,suspicious-document00414,artificial,low,19190,19271,51211,19224
source-document09525.txt,suspicious-document00414,artificial,low,79,2759,102066,2711
source-document02639.txt,suspicious-document00414,artificial,low,13666,1735,115423,1711
source-document02639.txt,suspicious-document00414,artificial,low,1783,2313,124851,2184
source-document02639.txt,suspicious-document00414,artificial,low,8725,1510,140915,1448
source-document02337.txt,suspicious-document00414,artificial,low,18210,466,143450,460
source-document10935.txt,suspicious-document00417,artificial,high,133537,4938,436,4592
source-document10810.txt,suspicious-document00417,artificial,high,111879,2952,6338,2852
source-document10935.txt,suspicious-document00417,artificial,high,115407,3706,9601,3541
source-document10935.txt,suspicious-document00417,artificial,high,440537,2719,14024,2618
source-document10935.txt,suspicious-document00417,artificial,high,270523,467,17286,514
source-document10602.txt,suspicious-document00418,artificial,high,200744,18431,42199,7283
source-document03263.txt,suspicious-document00418,artificial,high,39758,4758,90326,5007
source-document06924.txt,suspicious-document00418,artificial,high,3268,4589,116234,4475
source-document10602.txt,suspicious-document00418,artificial,high,12926,2131,131907,2144
source-document10602.txt,suspicious-document00418,artificial,high,66355,4795,151041,5147
source-document03263.txt,suspicious-document00418,artificial,high,331,1992,170145,2104
source-document10602.txt,suspicious-document00418,artificial,high,112572,4291,180034,4688
source-document10602.txt,suspicious-document00418,artificial,high,276362,3522,201985,1289
source-document10602.txt,suspicious-document00418,artificial,high,122729,250,215518,268
